BIN	MACHINE.x	MEDIAN_SAMPLE_CV	BIN_POPULATION	CV_POPULATION	PANEL	MANUSCRIPT_RANGE	REDUCTION
(1e+05,1.1e+05]	FORTESSA	1.21826394372155	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	1.15599083363984	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	0.455626750862341	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	0.435192169185338	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	0.880009337377034	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	0.824525705590066	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	0.255721436771614	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	0.644297659014274	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	0.487600969061463	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	0.511600511546915	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(2e+05,6e+05]	FORTESSA	0.348791600584109	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(0,5e+03]	LSR	2.09025492056379	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(5e+03,1e+04]	LSR	1.23731322078347	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1e+04,1.5e+04]	LSR	1.10632747973575	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.5e+04,2e+04]	LSR	0.920230693216699	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(2e+04,3e+04]	LSR	0.912809781199232	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(3e+04,4e+04]	LSR	0.692453776544249	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(4e+04,5e+04]	LSR	0.66635978211098	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(5e+04,6e+04]	LSR	0.591163066334612	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(6e+04,7e+04]	LSR	0.59200739393086	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(7e+04,8e+04]	LSR	0.622488396917419	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(8e+04,9e+04]	LSR	0.5535335556924	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(9e+04,1e+05]	LSR	0.249393579300439	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1e+05,1.1e+05]	LSR	0.77596244236806	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.1e+05,1.2e+05]	LSR	0.463463162834396	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.2e+05,1.3e+05]	LSR	0.596003805800275	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.3e+05,1.4e+05]	LSR	0.343809685405969	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.4e+05,1.5e+05]	LSR	0.554232899696909	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.5e+05,1.6e+05]	LSR	0.242724805340699	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.6e+05,1.7e+05]	LSR	0.606871673584147	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.7e+05,1.8e+05]	LSR	0.415976543699901	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.8e+05,1.9e+05]	LSR	0.701150645713079	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(1.9e+05,2e+05]	LSR	0.652242905020951	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(2e+05,6e+05]	LSR	0.336210253879746	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	FALSE	NA
(0,2e+04]	FORTESSA	1.83973629188526	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	TRUE	NA
(2e+04,6e+05]	FORTESSA	0.922384645156703	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	TRUE	0.498632141342664
(0,2e+04]	LSR	1.62072169354823	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	TRUE	NA
(2e+04,6e+05]	LSR	0.74895928751842	Live Single PBMCs	Classical monocytes (CD16- CD14+)	panel2	TRUE	0.5378853195463
(0,5e+03]	FORTESSA	5.02312113848035	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(5e+03,1e+04]	FORTESSA	3.92869648936563	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	3.24235109408331	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	2.84178038328578	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(2e+04,3e+04]	FORTESSA	2.76762114372365	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(3e+04,4e+04]	FORTESSA	2.43657636408713	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(4e+04,5e+04]	FORTESSA	3.10324334927423	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(5e+04,6e+04]	FORTESSA	1.86222950282277	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(6e+04,7e+04]	FORTESSA	2.02948046916376	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(7e+04,8e+04]	FORTESSA	1.3549751416673	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(8e+04,9e+04]	FORTESSA	1.63743764709108	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(9e+04,1e+05]	FORTESSA	1.38792410205985	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	1.20749745581448	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	1.46974641639889	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	1.49413559049566	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	0.810435443464363	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	1.51480170656434	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	1.11637481698619	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	1.29583205420058	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	1.58653793715435	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	0.937904894669723	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	1.2277983636876	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(2e+05,6e+05]	FORTESSA	1.25917593279993	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(0,5e+03]	LSR	6.44167246867119	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(5e+03,1e+04]	LSR	4.94887919478586	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1e+04,1.5e+04]	LSR	6.38423208201583	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.5e+04,2e+04]	LSR	3.97693879466645	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(2e+04,3e+04]	LSR	3.59227179315366	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(3e+04,4e+04]	LSR	4.39051727347877	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(4e+04,5e+04]	LSR	3.7150799703008	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(5e+04,6e+04]	LSR	2.93692293847154	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(6e+04,7e+04]	LSR	2.45920915955804	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(7e+04,8e+04]	LSR	3.7388263331313	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(8e+04,9e+04]	LSR	2.3550625227475	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(9e+04,1e+05]	LSR	1.39527809633738	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1e+05,1.1e+05]	LSR	2.24421924844332	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.1e+05,1.2e+05]	LSR	1.74669160820999	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.2e+05,1.3e+05]	LSR	1.68586895341394	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.3e+05,1.4e+05]	LSR	1.16386828875708	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.4e+05,1.5e+05]	LSR	1.72573942095186	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.5e+05,1.6e+05]	LSR	1.62885159768308	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.6e+05,1.7e+05]	LSR	1.40791461477259	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.7e+05,1.8e+05]	LSR	2.81175691439609	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.8e+05,1.9e+05]	LSR	1.08855498813883	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(1.9e+05,2e+05]	LSR	0.814191239823012	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(2e+05,6e+05]	LSR	4.66601821902178	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	FALSE	NA
(0,2e+04]	FORTESSA	4.56482117952017	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	TRUE	NA
(2e+04,6e+05]	FORTESSA	2.4472899621666	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	TRUE	0.46388043125408
(0,2e+04]	LSR	6.3879594321678	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	TRUE	NA
(2e+04,6e+05]	LSR	4.71251626671434	Live Single PBMCs	DC NK (CD20- CD14-)	panel2	TRUE	0.262281434821963
(0,5e+03]	FORTESSA	20.1226678048453	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(5e+03,1e+04]	FORTESSA	14.7080357594918	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	14.2392817499532	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	12.0368261471411	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(2e+04,3e+04]	FORTESSA	11.732194295063	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(3e+04,4e+04]	FORTESSA	10.3369532462107	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(4e+04,5e+04]	FORTESSA	9.77122283579689	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(5e+04,6e+04]	FORTESSA	10.969873112147	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(6e+04,7e+04]	FORTESSA	5.70447314728536	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(7e+04,8e+04]	FORTESSA	7.28926285095209	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(8e+04,9e+04]	FORTESSA	6.47292190713533	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(9e+04,1e+05]	FORTESSA	7.83156825869407	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	6.67326762495223	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	9.15308011686174	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	3.46238623075542	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	5.90066607358975	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	5.09324054209225	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	3.00477682784351	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	3.21577485998171	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	7.74748507260067	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	2.88296547803347	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	4.44857814845686	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(2e+05,6e+05]	FORTESSA	6.05241441051957	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(0,5e+03]	LSR	20.7353077686465	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(5e+03,1e+04]	LSR	18.2841226022109	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1e+04,1.5e+04]	LSR	17.5744643704637	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.5e+04,2e+04]	LSR	14.1473239811914	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(2e+04,3e+04]	LSR	14.175678274774	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(3e+04,4e+04]	LSR	14.0519610102146	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(4e+04,5e+04]	LSR	9.82192010882492	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(5e+04,6e+04]	LSR	9.56133601088465	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(6e+04,7e+04]	LSR	9.00620577532658	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(7e+04,8e+04]	LSR	9.72159063178739	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(8e+04,9e+04]	LSR	7.28421818224835	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(9e+04,1e+05]	LSR	4.08206714226093	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1e+05,1.1e+05]	LSR	7.25275555057173	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.1e+05,1.2e+05]	LSR	5.87046447972158	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.2e+05,1.3e+05]	LSR	4.65302801046231	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.3e+05,1.4e+05]	LSR	4.37870040752376	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.4e+05,1.5e+05]	LSR	3.46765183590577	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.5e+05,1.6e+05]	LSR	6.56026305743354	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.6e+05,1.7e+05]	LSR	3.13900491559809	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.7e+05,1.8e+05]	LSR	4.40070215347059	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.8e+05,1.9e+05]	LSR	3.06105570512007	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(1.9e+05,2e+05]	LSR	1.65538965600651	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(2e+05,6e+05]	LSR	9.55224167996212	Live Single PBMCs	DC (HLA-DR+)	panel2	FALSE	NA
(0,2e+04]	FORTESSA	17.1690747314512	Live Single PBMCs	DC (HLA-DR+)	panel2	TRUE	NA
(2e+04,6e+05]	FORTESSA	9.23138183247504	Live Single PBMCs	DC (HLA-DR+)	panel2	TRUE	0.46232502468147
(0,2e+04]	LSR	19.3197414163483	Live Single PBMCs	DC (HLA-DR+)	panel2	TRUE	NA
(2e+04,6e+05]	LSR	12.6760493461324	Live Single PBMCs	DC (HLA-DR+)	panel2	TRUE	0.343881003738178
(0,5e+03]	FORTESSA	17.8771967424693	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(5e+03,1e+04]	FORTESSA	9.84210429889635	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	6.03608954791459	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	5.18808365449418	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(2e+04,3e+04]	FORTESSA	5.08488927598579	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(3e+04,4e+04]	FORTESSA	3.83854989077605	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(4e+04,5e+04]	FORTESSA	4.53591510233006	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(5e+04,6e+04]	FORTESSA	3.53989509428925	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(6e+04,7e+04]	FORTESSA	2.95729324738602	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(7e+04,8e+04]	FORTESSA	3.31050385963964	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(8e+04,9e+04]	FORTESSA	3.14846381254595	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(9e+04,1e+05]	FORTESSA	2.22622569636028	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	3.24672833796016	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	1.92932350157008	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	2.48425103473984	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	2.21949475424925	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	2.28892767829597	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	1.48285196125726	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	1.00730212799839	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	2.35975454768022	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	1.70721323559347	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	1.46613265146696	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(2e+05,6e+05]	FORTESSA	1.38705318834813	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(0,5e+03]	LSR	20.9476444504797	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(5e+03,1e+04]	LSR	12.3991848122285	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1e+04,1.5e+04]	LSR	9.34845729241202	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.5e+04,2e+04]	LSR	6.18614145628543	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(2e+04,3e+04]	LSR	6.20282042891273	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(3e+04,4e+04]	LSR	5.49249598981062	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(4e+04,5e+04]	LSR	3.17897921544488	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(5e+04,6e+04]	LSR	3.754923487088	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(6e+04,7e+04]	LSR	3.39840252813656	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(7e+04,8e+04]	LSR	3.46282514998734	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(8e+04,9e+04]	LSR	2.35089642945781	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(9e+04,1e+05]	LSR	1.46428754319497	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1e+05,1.1e+05]	LSR	2.55807143570767	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.1e+05,1.2e+05]	LSR	2.3660459561846	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.2e+05,1.3e+05]	LSR	1.77007334605019	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.3e+05,1.4e+05]	LSR	1.79332989032722	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.4e+05,1.5e+05]	LSR	1.46816366313887	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.5e+05,1.6e+05]	LSR	2.39087590516047	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.6e+05,1.7e+05]	LSR	1.75824705479693	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.7e+05,1.8e+05]	LSR	1.65875372326006	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.8e+05,1.9e+05]	LSR	1.50158983578336	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(1.9e+05,2e+05]	LSR	1.59879955209625	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(2e+05,6e+05]	LSR	3.69204081974695	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	FALSE	NA
(0,2e+04]	FORTESSA	11.5740212071403	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	TRUE	NA
(2e+04,6e+05]	FORTESSA	3.33820551664029	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	TRUE	0.711577725934969
(0,2e+04]	LSR	15.7820211596205	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	TRUE	NA
(2e+04,6e+05]	LSR	4.11748693785654	Live Single PBMCs	Myeloid DC (CD11c+ CD123-)	panel2	TRUE	0.739102685504475
(0,5e+03]	FORTESSA	36.8304206265127	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(5e+03,1e+04]	FORTESSA	27.6362004797605	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1e+04,1.5e+04]	FORTESSA	22.6387509531789	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1.5e+04,2e+04]	FORTESSA	17.7358768315262	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(2e+04,3e+04]	FORTESSA	16.6402145535919	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(3e+04,4e+04]	FORTESSA	14.3286686594905	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(4e+04,5e+04]	FORTESSA	11.6127256385244	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(5e+04,6e+04]	FORTESSA	8.25566001635782	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(6e+04,7e+04]	FORTESSA	8.03658517545951	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(7e+04,8e+04]	FORTESSA	8.9890649247802	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(8e+04,9e+04]	FORTESSA	9.19477589984495	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(9e+04,1e+05]	FORTESSA	13.7170856509538	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1e+05,1.1e+05]	FORTESSA	9.94965740091056	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1.1e+05,1.2e+05]	FORTESSA	16.4766092364012	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1.2e+05,1.3e+05]	FORTESSA	8.94102257533367	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1.3e+05,1.4e+05]	FORTESSA	7.23262760683754	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1.4e+05,1.5e+05]	FORTESSA	6.81945165685245	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1.5e+05,1.6e+05]	FORTESSA	4.75068786720359	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1.6e+05,1.7e+05]	FORTESSA	4.40784649243251	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1.7e+05,1.8e+05]	FORTESSA	7.38163021005872	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1.8e+05,1.9e+05]	FORTESSA	4.43581877912887	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(1.9e+05,2e+05]	FORTESSA	7.02317836886506	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
(2e+05,6e+05]	FORTESSA	4.86691250629183	Live Single PBMCs	Plasmacytoid DC (CD11c- CD123+)	panel2	FALSE	NA
